(1510.84, 0.0, 30375, 30887, 30151, 30311, 0, 'ok')
(1510.89, 0.0, 30407, 30919, 30151, 30311, 0, 'ok')
(1510.94, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
(1510.99, 0.0, 30407, 30919, 30151, 30311, 0, 'ok')
(1511.04, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
(1511.1, 0.0, 30407, 30951, 30151, 30311, 0, 'ok')
(1511.15, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
(1511.2, 0.0, 30375, 30887, 30151, 30311, 0, 'ok')
(1511.25, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
(1511.3, 0.0, 30375, 30951, 30119, 30311, 0, 'ok')
(1511.36, 0.0, 30375, 30951, 30151, 30311, 0, 'ok')
(1511.41, 0.0, 30375, 30951, 30151, 30311, 0, 'ok')
(1511.46, 0.0, 30407, 30919, 30151, 30311, 0, 'ok')
(1511.51, 0.0, 30375, 30919, 30087, 30311, 0, 'ok')
(1511.57, 0.0, 30375, 30855, 30151, 30311, 0, 'ok')
(1511.62, 0.0, 30375, 30951, 30119, 30311, 0, 'ok')
(1511.67, 0.0, 30407, 30919, 30151, 30311, 0, 'ok')
(1511.72, 0.0, 30375, 30951, 30151, 30311, 0, 'ok')
(1511.77, 0.0, 30375, 30887, 30151, 30343, 0, 'ok')
(1511.83, 0.0, 30375, 30887, 30151, 30311, 0, 'ok')
(1511.88, 0.0, 30407, 30855, 30151, 30311, 0, 'ok')
(1511.93, 0.0, 30407, 30919, 30151, 30311, 0, 'ok')
(1511.98, 0.0, 30375, 30855, 30119, 30311, 0, 'ok')
(1512.04, 0.0, 30375, 30887, 30151, 30311, 0, 'ok')
(1512.09, 0.0, 30407, 30919, 30151, 30279, 0, 'ok')
(1512.14, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
(1512.19, 0.0, 30375, 30919, 30151, 30311, 0, 'ok')
