(667.896, 0.0, 30375, 30535, 29991, 30023, 0, 'ok')
(667.949, 0.0, 30343, 30599, 29959, 30023, 0, 'ok')
(668.0, 0.0, 30343, 30535, 29991, 29991, 0, 'ok')
(668.052, 0.0, 30343, 30503, 29991, 30023, 0, 'ok')
(668.105, 0.0, 30375, 30535, 29991, 29991, 0, 'ok')
(668.157, 0.0, 30375, 30503, 29991, 30023, 0, 'ok')
(668.209, 0.0, 30311, 30471, 29991, 30023, 0, 'ok')
(668.261, 0.0, 30343, 30567, 29959, 30023, 0, 'ok')
(668.314, 0.0, 30343, 30471, 29991, 30023, 0, 'ok')
(668.366, 0.0, 30343, 30503, 29959, 30023, 0, 'ok')
(668.418, 0.0, 30343, 30503, 29991, 30023, 0, 'ok')
(668.47, 0.0, 30343, 30471, 29959, 30023, 0, 'ok')
(668.523, 0.0, 30343, 30535, 29959, 30023, 0, 'ok')
(668.575, 0.0, 30343, 30471, 29991, 29991, 0, 'ok')
(668.627, 0.0, 30343, 30503, 29991, 30023, 0, 'ok')
(668.679, 0.0, 30343, 30503, 29991, 29991, 0, 'ok')
(668.732, 0.0, 30343, 30599, 29959, 30023, 0, 'ok')
(668.784, 0.0, 30311, 30535, 29991, 30023, 0, 'ok')
(668.836, 0.0, 30343, 30535, 29959, 29991, 0, 'ok')
(668.888, 0.0, 30343, 30471, 29991, 30023, 0, 'ok')
(668.941, 0.0, 30311, 30471, 29991, 30023, 0, 'ok')
(668.992, 0.0, 30375, 30535, 29959, 30023, 0, 'ok')
(669.044, 0.0, 30343, 30567, 29991, 29991, 0, 'ok')
(669.096, 0.0, 30343, 30535, 29959, 30023, 0, 'ok')
(669.148, 0.0, 30343, 30503, 29959, 30023, 0, 'ok')
(669.201, 0.0, 30343, 30535, 29959, 29991, 0, 'ok')
(669.252, 0.0, 30343, 30567, 29959, 30023, 0, 'ok')
(669.305, 0.0, 30311, 30503, 29959, 30023, 0, 'ok')
(669.357, 0.0, 30311, 30535, 29991, 30023, 0, 'ok')
(669.41, 0.0, 30343, 30567, 29959, 30023, 0, 'ok')
(669.461, 0.0, 30343, 30567, 29959, 29991, 0, 'ok')
(669.514, 0.0, 30311, 30599, 29991, 29991, 0, 'ok')
(669.566, 0.0, 30375, 30535, 29991, 30023, 0, 'ok')
(669.619, 0.0, 30343, 30471, 29991, 30023, 0, 'ok')
(669.67, 0.0, 30311, 30503, 29927, 29991, 0, 'ok')
(669.723, 0.0, 30375, 30535, 29959, 30023, 0, 'ok')
(669.775, 0.0, 30343, 30535, 29959, 30023, 0, 'ok')
(669.828, 0.0, 30343, 30471, 29959, 30023, 0, 'ok')
(669.879, 0.0, 30375, 30567, 29959, 30023, 0, 'ok')
(669.932, 0.0, 30343, 30535, 29959, 30023, 0, 'ok')
(669.984, 0.0, 30311, 30599, 29959, 30023, 0, 'ok')
(670.037, 0.0, 30311, 30535, 29959, 30023, 0, 'ok')
(670.087, 0.0, 30343, 30503, 29959, 30023, 0, 'ok')
(670.14, 0.0, 30311, 30503, 29959, 30023, 0, 'ok')
(670.191, 0.0, 30375, 30567, 29959, 30023, 0, 'ok')
(670.244, 0.0, 30343, 30503, 29959, 30023, 0, 'ok')
(670.294, 0.0, 30311, 30503, 29991, 30023, 0, 'ok')
(670.347, 0.0, 30343, 30567, 29959, 30023, 0, 'ok')
(670.398, 0.0, 30343, 30471, 29991, 30023, 0, 'ok')
(670.451, 0.0, 30311, 30503, 29991, 30023, 0, 'ok')
(670.501, 0.0, 30343, 30503, 29991, 30023, 0, 'ok')
(670.554, 0.0, 30311, 30535, 29991, 30023, 0, 'ok')
