(1655.58, 0.0, 30343, 30791, 30055, 30183, 0, 'ok')
(1655.63, 0.0, 30375, 30791, 30055, 30215, 0, 'ok')
(1655.68, 0.0, 30375, 30791, 30087, 30183, 0, 'ok')
(1655.73, 0.0, 30375, 30759, 30055, 30215, 0, 'ok')
(1655.79, 0.0, 30375, 30759, 30055, 30215, 0, 'ok')
(1655.84, 0.0, 30375, 30759, 30087, 30183, 0, 'ok')
(1655.89, 0.0, 30311, 30791, 30087, 30183, 0, 'ok')
(1655.94, 0.0, 30375, 30823, 30055, 30183, 0, 'ok')
(1656.0, 0.0, 30375, 30727, 30087, 30183, 0, 'ok')
(1656.05, 0.0, 30375, 30727, 30087, 30183, 0, 'ok')
(1656.1, 0.0, 30343, 30759, 30055, 30183, 0, 'ok')
(1656.15, 0.0, 30343, 30759, 30087, 30215, 0, 'ok')
(1656.2, 0.0, 30375, 30791, 30055, 30183, 0, 'ok')
(1656.25, 0.0, 30343, 30759, 30055, 30183, 0, 'ok')
(1656.31, 0.0, 30375, 30791, 30055, 30215, 0, 'ok')
(1656.36, 0.0, 30375, 30791, 30055, 30215, 0, 'ok')
(1656.41, 0.0, 30375, 30791, 30087, 30183, 0, 'ok')
(1656.46, 0.0, 30375, 30791, 30087, 30183, 0, 'ok')
(1656.51, 0.0, 30343, 30855, 30055, 30215, 0, 'ok')
(1656.57, 0.0, 30375, 30759, 30055, 30183, 0, 'ok')
(1656.62, 0.0, 30343, 30791, 30087, 30183, 0, 'ok')
(1656.67, 0.0, 30375, 30759, 30055, 30183, 0, 'ok')
(1656.72, 0.0, 30375, 30759, 30055, 30183, 0, 'ok')
(1656.78, 0.0, 30343, 30791, 30087, 30183, 0, 'ok')
(1656.83, 0.0, 30375, 30759, 30055, 30183, 0, 'ok')
(1656.88, 0.0, 30343, 30727, 30055, 30183, 0, 'ok')
(1656.93, 0.0, 30343, 30759, 30055, 30183, 0, 'ok')
(1656.99, 0.0, 30375, 30727, 30087, 30183, 0, 'ok')
(1657.04, 0.0, 30375, 30791, 30055, 30183, 0, 'ok')
(1657.09, 0.0, 30343, 30823, 30087, 30183, 0, 'ok')
(1657.14, 0.0, 30343, 30759, 30087, 30183, 0, 'ok')
(1657.19, 0.0, 30343, 30759, 30023, 30183, 0, 'ok')
(1657.25, 0.0, 30375, 30759, 30055, 30183, 0, 'ok')
(1657.3, 0.0, 30343, 30791, 30055, 30215, 0, 'ok')
(1657.35, 0.0, 30343, 30759, 30055, 30183, 0, 'ok')
(1657.4, 0.0, 30343, 30759, 30055, 30183, 0, 'ok')
(1657.46, 0.0, 30343, 30823, 30055, 30183, 0, 'ok')
(1657.51, 0.0, 30375, 30727, 30055, 30183, 0, 'ok')
(1657.56, 0.0, 30375, 30791, 30055, 30215, 0, 'ok')
(1657.61, 0.0, 30375, 30791, 30055, 30183, 0, 'ok')
