(597.373, 0.0, 30375, 30311, 29991, 30055, 0, 'ok')
(597.424, 0.0, 30343, 30279, 30023, 30055, 0, 'ok')
(597.477, 0.0, 30375, 30279, 30023, 30055, 0, 'ok')
(597.529, 0.0, 30375, 30279, 30023, 30055, 0, 'ok')
(597.582, 0.0, 30375, 30343, 30023, 30055, 0, 'ok')
(597.633, 0.0, 30407, 30279, 30023, 30055, 0, 'ok')
(597.686, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(597.738, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(597.791, 0.0, 30375, 30375, 30023, 30023, 0, 'ok')
(597.841, 0.0, 30375, 30311, 29991, 30055, 0, 'ok')
(597.894, 0.0, 30343, 30247, 30023, 30055, 0, 'ok')
(597.947, 0.0, 30375, 30343, 30023, 30055, 0, 'ok')
(597.999, 0.0, 30343, 30343, 30023, 30023, 0, 'ok')
(598.051, 0.0, 30375, 30343, 30023, 30055, 0, 'ok')
(598.103, 0.0, 30375, 30375, 30023, 30055, 0, 'ok')
(598.156, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(598.208, 0.0, 30375, 30215, 29991, 30023, 0, 'ok')
(598.26, 0.0, 30375, 30279, 30023, 30055, 0, 'ok')
(598.312, 0.0, 30375, 30279, 30023, 30087, 0, 'ok')
(598.365, 0.0, 30343, 30311, 30023, 30055, 0, 'ok')
(598.416, 0.0, 30407, 30215, 30023, 30055, 0, 'ok')
(598.468, 0.0, 30375, 30279, 30023, 30023, 0, 'ok')
(598.519, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(598.572, 0.0, 30343, 30375, 30023, 30055, 0, 'ok')
(598.623, 0.0, 30375, 30343, 29991, 30055, 0, 'ok')
(598.675, 0.0, 30375, 30375, 30023, 30023, 0, 'ok')
(598.727, 0.0, 30343, 30311, 30023, 30055, 0, 'ok')
(598.78, 0.0, 30375, 30279, 30023, 30055, 0, 'ok')
(598.831, 0.0, 30375, 30311, 29991, 30055, 0, 'ok')
(598.883, 0.0, 30407, 30279, 30023, 30055, 0, 'ok')
(598.934, 0.0, 30375, 30247, 30023, 30023, 0, 'ok')
(598.987, 0.0, 30375, 30247, 29991, 30055, 0, 'ok')
(599.04, 0.0, 30375, 30279, 30023, 30023, 0, 'ok')
(599.091, 0.0, 30375, 30247, 29991, 30055, 0, 'ok')
(599.144, 0.0, 30407, 30311, 30023, 30055, 0, 'ok')
(599.196, 0.0, 30407, 30311, 30023, 30055, 0, 'ok')
(599.249, 0.0, 30375, 30311, 29991, 30023, 0, 'ok')
(599.3, 0.0, 30407, 30311, 29991, 30055, 0, 'ok')
(599.353, 0.0, 30375, 30247, 29991, 30055, 0, 'ok')
(599.405, 0.0, 30375, 30343, 29991, 30055, 0, 'ok')
(599.458, 0.0, 30375, 30279, 29991, 30055, 0, 'ok')
(599.509, 0.0, 30407, 30311, 29991, 30055, 0, 'ok')
(599.562, 0.0, 30343, 30375, 30023, 30023, 0, 'ok')
(599.614, 0.0, 30375, 30279, 30023, 30055, 0, 'ok')
(599.666, 0.0, 30343, 30247, 29991, 30055, 0, 'ok')
(599.717, 0.0, 30375, 30247, 30023, 30055, 0, 'ok')
(599.77, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(599.821, 0.0, 30343, 30343, 29991, 30055, 0, 'ok')
(599.874, 0.0, 30407, 30247, 30023, 30055, 0, 'ok')
(599.925, 0.0, 30343, 30311, 29991, 30055, 0, 'ok')
(599.977, 0.0, 30343, 30247, 30023, 30055, 0, 'ok')
(600.03, 0.0, 30375, 30279, 30023, 30023, 0, 'ok')
(600.082, 0.0, 30343, 30311, 29991, 30055, 0, 'ok')
(600.134, 0.0, 30375, 30247, 29991, 30055, 0, 'ok')
(600.186, 0.0, 30375, 30343, 29991, 30055, 0, 'ok')
(600.239, 0.0, 30375, 30311, 30023, 30055, 0, 'ok')
(600.291, 0.0, 30343, 30343, 29991, 30055, 0, 'ok')
