(1362.46, 0.0, 30407, 30759, 30247, 30311, 0, 'ok')
(1362.51, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1362.57, 0.0, 30439, 30727, 30279, 30311, 0, 'ok')
(1362.62, 0.0, 30439, 30727, 30247, 30311, 0, 'ok')
(1362.67, 0.0, 30439, 30695, 30279, 30311, 0, 'ok')
(1362.72, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1362.78, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1362.83, 0.0, 30407, 30759, 30247, 30311, 0, 'ok')
(1362.88, 0.0, 30407, 30759, 30279, 30311, 0, 'ok')
(1362.93, 0.0, 30407, 30759, 30279, 30311, 0, 'ok')
(1362.98, 0.0, 30439, 30727, 30279, 30311, 0, 'ok')
(1363.04, 0.0, 30407, 30663, 30279, 30311, 0, 'ok')
(1363.09, 0.0, 30407, 30791, 30247, 30311, 0, 'ok')
(1363.14, 0.0, 30407, 30727, 30279, 30311, 0, 'ok')
(1363.19, 0.0, 30439, 30727, 30247, 30311, 0, 'ok')
(1363.25, 0.0, 30407, 30791, 30247, 30311, 0, 'ok')
(1363.3, 0.0, 30439, 30663, 30279, 30279, 0, 'ok')
(1363.35, 0.0, 30439, 30759, 30279, 30311, 0, 'ok')
(1363.4, 0.0, 30407, 30727, 30279, 30311, 0, 'ok')
(1363.46, 0.0, 30407, 30727, 30279, 30279, 0, 'ok')
(1363.51, 0.0, 30407, 30695, 30247, 30311, 0, 'ok')
(1363.56, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1363.61, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1363.67, 0.0, 30439, 30663, 30247, 30311, 0, 'ok')
(1363.72, 0.0, 30407, 30663, 30279, 30279, 0, 'ok')
(1363.77, 0.0, 30407, 30695, 30279, 30311, 0, 'ok')
(1363.82, 0.0, 30439, 30759, 30279, 30311, 0, 'ok')
(1363.87, 0.0, 30439, 30695, 30279, 30311, 0, 'ok')
(1363.92, 0.0, 30439, 30695, 30279, 30279, 0, 'ok')
(1363.98, 0.0, 30439, 30759, 30247, 30279, 0, 'ok')
(1364.03, 0.0, 30407, 30759, 30247, 30311, 0, 'ok')
(1364.08, 0.0, 30407, 30727, 30279, 30311, 0, 'ok')
(1364.13, 0.0, 30407, 30695, 30279, 30311, 0, 'ok')
(1364.19, 0.0, 30407, 30695, 30279, 30311, 0, 'ok')
(1364.24, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1364.29, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1364.34, 0.0, 30407, 30791, 30247, 30311, 0, 'ok')
(1364.4, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
(1364.45, 0.0, 30407, 30663, 30279, 30311, 0, 'ok')
(1364.5, 0.0, 30439, 30695, 30279, 30311, 0, 'ok')
(1364.55, 0.0, 30407, 30695, 30247, 30311, 0, 'ok')
(1364.6, 0.0, 30439, 30727, 30247, 30311, 0, 'ok')
(1364.66, 0.0, 30407, 30663, 30279, 30311, 0, 'ok')
(1364.71, 0.0, 30439, 30727, 30279, 30311, 0, 'ok')
(1364.76, 0.0, 30407, 30759, 30247, 30279, 0, 'ok')
(1364.81, 0.0, 30407, 30727, 30247, 30311, 0, 'ok')
